pad_id	room_ref	liftnum	flags	pos_x	pos_y	pos_z	up_x	up_y	up_z	look_x	look_y	look_z	bbox_xmin	bbox_xmax	bbox_ymin	bbox_ymax	bbox_zmin	bbox_zmax
pad_0145		0	0x00185	-4830.000000	-607.000000	-2803.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0146		0	0x00185	-4821.000000	-607.000000	-3286.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0147		0	0x00185	-5697.000000	-607.000000	-2820.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0148		0	0x00185	-5697.000000	-607.000000	-2542.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0149		0	0x00185	-3119.000000	-607.000000	-2508.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0150		0	0x00185	-3122.000000	-607.000000	-3741.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0151		0	0x00185	-3119.000000	-607.000000	-4183.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0152		0	0x00185	-3119.000000	-607.000000	-4372.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0153		0	0x00185	-3766.000000	-607.000000	-3737.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0154		0	0x00185	-3999.000000	-607.000000	-3743.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0155		0	0x00185	-4491.000000	-607.000000	-3915.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0156		0	0x00185	-4077.000000	-607.000000	-4170.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0157		0	0x00185	-4045.000000	-607.000000	-5165.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0158		0	0x01185	-4026.000000	-607.000000	-5523.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0159		0	0x01185	-4033.000000	-742.000000	-5785.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0160		0	0x00185	-4285.000000	-742.000000	-5794.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0161		0	0x00185	-4467.000000	-742.000000	-5794.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0162		0	0x00185	-4699.000000	-607.000000	-3922.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0163		0	0x00185	-5002.000000	-607.000000	-4063.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0164		0	0x00185	-5200.000000	-607.000000	-4066.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0165		0	0x00185	-5200.000000	-607.000000	-4264.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0166		0	0x00185	-4996.000000	-607.000000	-4386.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0167		0	0x00185	-4693.000000	-607.000000	-4412.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0168		0	0x00185	-4673.000000	-607.000000	-4728.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0169		0	0x00185	-5223.000000	-607.000000	-4527.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0170		0	0x00185	-5200.000000	-607.000000	-4761.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0171		0	0x00185	-5568.000000	-607.000000	-4751.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0172		0	0x00185	-5562.000000	-607.000000	-4544.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0173		0	0x00185	-5558.000000	-607.000000	-4152.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0174		0	0x00185	-5404.000000	-607.000000	-3674.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0175		0	0x00185	-1264.000000	-471.000000	292.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0176		0	0x01185	-1060.000000	-471.000000	678.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0177		0	0x00185	-1210.000000	-607.000000	-396.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0178		0	0x00185	-601.000000	-607.000000	-1153.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0179		0	0x00185	101.000000	-607.000000	-375.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0180		0	0x00185	773.000000	-607.000000	-1141.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0181		0	0x00185	1252.000000	-607.000000	-381.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0182		0	0x00185	-845.000000	-607.000000	1389.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0183		0	0x00185	142.000000	-607.000000	1410.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0184		0	0x01185	1293.000000	-607.000000	1404.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0185		0	0x01185	1474.000000	-607.000000	1372.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0186		0	0x01185	-845.000000	-607.000000	17.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0187		0	0x00185	-5400.000000	-607.000000	-3463.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0188		0	0x00185	-5400.000000	-607.000000	-3073.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0189		0	0x00185	-2728.000000	-607.000000	-2511.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0190		0	0x00185	-1523.000000	-607.000000	-2348.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0191		0	0x00185	-2017.000000	-607.000000	-3197.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0192		0	0x00185	-2017.000000	-607.000000	-3462.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0193		0	0x00185	-1512.000000	-607.000000	-4322.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0194		0	0x00185	-2792.000000	-607.000000	-4168.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0195		0	0x00185	-1070.000000	-607.000000	-4326.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0196		0	0x00185	-1040.000000	-607.000000	-3832.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0197		0	0x00185	-76.000000	-607.000000	-3840.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0198		0	0x00185	-91.000000	-607.000000	-4894.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0199		0	0x00185	-1070.000000	-607.000000	-4879.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0200		0	0x00185	-1070.000000	-607.000000	-2374.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0201		0	0x00185	-637.000000	-607.000000	-2859.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0202		0	0x00185	-614.000000	-607.000000	-1752.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0203		0	0x00185	291.000000	-607.000000	-3830.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0204		0	0x00185	1128.000000	-607.000000	-3598.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0205		0	0x00185	261.000000	-607.000000	-3561.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0206		0	0x00185	261.000000	-607.000000	-2559.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0207		0	0x00185	1143.000000	-607.000000	-2551.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0208		0	0x00185	1143.000000	-607.000000	-3419.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0209		0	0x00185	717.000000	-607.000000	-1938.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0210		0	0x00185	1713.000000	-465.000000	-3390.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0211		0	0x00185	1713.000000	-465.000000	-2585.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0212		0	0x00185	1713.000000	-265.000000	-1443.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0213		0	0x00185	-4097.000000	-607.000000	-2189.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0214		0	0x00005	1105.000000	167.000000	1622.000000	0.000000	1.000000	0.000000	-0.000002	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0215		0	0x00005	1105.000000	167.000000	1508.000000	0.000000	1.000000	0.000000	0.000002	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0216		0	0x00005	63.000000	167.000000	1508.000000	0.000000	1.000000	0.000000	0.000001	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0217		0	0x00005	63.000000	167.000000	1622.000000	0.000000	1.000000	0.000000	0.000002	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0218		0	0x00005	797.000000	167.000000	1791.000000	0.000000	1.000000	0.000000	-0.000001	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0219		0	0x00005	594.000000	167.000000	1791.000000	0.000000	1.000000	0.000000	0.000002	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0220		0	0x00005	404.000000	167.000000	1791.000000	0.000000	1.000000	0.000000	0.000002	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0221		0	0x00005	797.000000	167.000000	1414.000000	0.000000	1.000000	0.000000	0.000001	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0222		0	0x00005	594.000000	167.000000	1414.000000	0.000000	1.000000	0.000000	0.000002	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0223		0	0x00005	404.000000	167.000000	1414.000000	0.000000	1.000000	0.000000	0.000001	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0224		0	0x00005	797.000000	167.000000	1214.000000	0.000000	1.000000	0.000000	0.000002	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0225		0	0x00005	594.000000	167.000000	1214.000000	0.000000	1.000000	0.000000	-0.000001	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0226		0	0x00005	404.000000	167.000000	1214.000000	0.000000	1.000000	0.000000	-0.000003	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0227		0	0x00005	797.000000	167.000000	2791.000000	0.000000	1.000000	0.000000	-0.000001	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0228		0	0x00005	594.000000	167.000000	2791.000000	0.000000	1.000000	0.000000	0.000002	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0229		0	0x00005	404.000000	167.000000	2791.000000	0.000000	1.000000	0.000000	0.000001	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0230		0	0x00005	797.000000	167.000000	2291.000000	0.000000	1.000000	0.000000	0.000001	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0231		0	0x00005	594.000000	167.000000	2291.000000	0.000000	1.000000	0.000000	0.000001	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0232		0	0x00005	404.000000	167.000000	2291.000000	0.000000	1.000000	0.000000	0.000002	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0233		0	0x00005	797.000000	167.000000	1414.000000	0.000000	1.000000	0.000000	0.000002	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0234		0	0x00005	594.000000	167.000000	1414.000000	0.000000	1.000000	0.000000	-0.000001	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0235		0	0x00005	404.000000	167.000000	1414.000000	0.000000	1.000000	0.000000	-0.000002	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0236		0	0x00005	404.000000	167.000000	1891.000000	0.000000	1.000000	0.000000	-0.000003	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0237		0	0x00005	594.000000	167.000000	1891.000000	0.000000	1.000000	0.000000	-0.000001	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0238		0	0x00005	797.000000	167.000000	1891.000000	0.000000	1.000000	0.000000	0.000002	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0239		0	0x00005	404.000000	167.000000	4091.000000	0.000000	1.000000	0.000000	0.000002	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0240		0	0x00005	594.000000	167.000000	4091.000000	0.000000	1.000000	0.000000	0.000001	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0241		0	0x00005	797.000000	167.000000	4091.000000	0.000000	1.000000	0.000000	0.000001	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0242		0	0x00005	404.000000	167.000000	6491.000000	0.000000	1.000000	0.000000	0.000002	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0243		0	0x00005	594.000000	167.000000	6491.000000	0.000000	1.000000	0.000000	0.000002	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0244		0	0x00005	797.000000	167.000000	6491.000000	0.000000	1.000000	0.000000	-0.000001	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0245		0	0x00125	637.000000	360.000000	923.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0246		0	0x00125	1496.000000	360.000000	708.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0247		0	0x00005	-1334.000000	360.000000	223.000000	0.000000	1.000000	0.000000	-0.866025	0.000000	-0.500001	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0248		0	0x00005	-2213.000000	360.000000	-260.000000	0.000000	1.000000	0.000000	0.866026	0.000000	0.499999	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0249		0	0x00005	-2213.000000	49.000000	-260.000000	0.000000	1.000000	0.000000	0.866026	0.000000	0.499999	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0250		0	0x00125	1496.000000	49.000000	708.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0251		0	0x00005	66.000000	-607.000000	439.000000	0.000000	1.000000	0.000000	0.866026	0.000000	0.499999	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0252		0	0x00005	1481.000000	91.000000	1198.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000008	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0253		0	0x00005	-2247.000000	416.000000	-404.000000	0.000000	1.000000	0.000000	-0.866022	0.000000	-0.500006	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0254		0	0x00005	-1238.000000	416.000000	568.000000	0.000000	1.000000	0.000000	0.866022	0.000000	0.500006	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0255		0	0x00125	921.000000	-607.000000	-2001.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0256		0	0x00125	921.000000	-607.000000	-2101.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0257		0	0x00125	1021.000000	-607.000000	-2001.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0258		0	0x00125	1021.000000	-607.000000	-2101.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0259		0	0x00005	-2318.000000	49.000000	442.000000	0.000000	1.000000	0.000000	0.499999	0.000000	-0.866026	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0260		0	0x00005	-2361.000000	49.000000	417.000000	0.000000	1.000000	0.000000	0.499999	0.000000	-0.866026	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0261		0	0x00005	-2275.000000	49.000000	467.000000	0.000000	1.000000	0.000000	0.499999	0.000000	-0.866026	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0262		0	0x00005	-2286.000000	49.000000	385.000000	0.000000	1.000000	0.000000	0.499999	0.000000	-0.866026	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0263		0	0x00005	-2503.000000	49.000000	-58.000000	0.000000	1.000000	0.000000	0.499999	0.000000	-0.866026	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0264		0	0x00005	-2734.000000	49.000000	331.000000	0.000000	1.000000	0.000000	0.499999	0.000000	-0.866026	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0265		0	0x00005	-1992.000000	49.000000	644.000000	0.000000	1.000000	0.000000	0.499999	0.000000	-0.866026	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0266		0	0x00005	-1792.000000	49.000000	298.000000	0.000000	1.000000	0.000000	0.499999	0.000000	-0.866026	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0267		0	0x00005	-2105.000000	360.000000	140.000000	0.000000	1.000000	0.000000	0.866026	0.000000	0.499999	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0268		0	0x00005	-1759.000000	360.000000	546.000000	0.000000	1.000000	0.000000	-0.866026	0.000000	-0.499999	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0269		0	0x00005	-1360.000000	360.000000	835.000000	0.000000	1.000000	0.000000	0.866026	0.000000	0.499999	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0270		0	0x00125	1516.000000	100.000000	1153.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0271		0	0x00005	1623.000000	433.000000	1113.000000	0.000000	1.000000	0.000000	-0.866025	0.000000	-0.500001	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0272		0	0x00125	1193.000000	809.000000	1129.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0273		0	0x00125	691.000000	-607.000000	-2821.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0274		0	0x00125	-561.000000	-607.000000	-4121.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0275		0	0x00125	691.000000	1007.000000	-2821.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0276		0	0x00005	-1107.000000	416.000000	341.000000	0.000000	1.000000	0.000000	0.866022	0.000000	0.500006	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0277		0	0x00043	-5.000000	152.000000	324.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0278		0	0x00059	187.000000	155.000000	472.000000	0.000000	0.000000	-1.000000	0.000000	1.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0279		0	0x00059	600.000000	152.000000	472.000000	0.000000	0.000000	-1.000000	0.000000	1.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0280		0	0x00053	1630.000000	152.000000	324.000000	-1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0281		0	0x00053	1630.000000	152.000000	607.000000	-1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0282		0	0x00053	1630.000000	152.000000	899.000000	-1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0283		0	0x00059	1000.000000	152.000000	472.000000	0.000000	0.000000	-1.000000	0.000000	1.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0284		0	0x00059	1400.000000	145.000000	1322.000000	0.000000	0.000000	-1.000000	0.000000	1.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0285		0	0x00005	-2598.000000	400.000000	85.000000	0.000000	1.000000	0.000000	0.866026	0.000000	0.499999	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0286		0	0x00005	-4376.000000	325.000000	4049.000000	0.000000	1.000000	0.000000	0.866026	0.000000	0.499999	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0287		0	0x00125	899.000000	325.000000	2774.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0288		0	0x00185	1692.000000	49.000000	-703.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0289		0	0x00005	-2075.000000	360.000000	96.000000	0.000000	1.000000	0.000000	-0.342021	0.000000	-0.939692	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0290		0	0x00005	-1287.000000	49.000000	704.000000	0.000000	1.000000	0.000000	-0.866026	0.000000	-0.499999	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
