volume_id	pad_ref	kind	room_ref	shape	min_x	min_y	min_z	max_x	max_y	max_z
volume_pad_0222	pad_0222	pad_bounds		aabb	494.000000	67.000000	1314.000000	694.000000	267.000000	1514.000000
volume_pad_0223	pad_0223	pad_bounds		aabb	304.000000	67.000000	1314.000000	504.000000	267.000000	1514.000000
volume_pad_0224	pad_0224	pad_bounds		aabb	697.000000	67.000000	1114.000000	897.000000	267.000000	1314.000000
volume_pad_0225	pad_0225	pad_bounds		aabb	494.000000	67.000000	1114.000000	694.000000	267.000000	1314.000000
volume_pad_0226	pad_0226	pad_bounds		aabb	304.000000	67.000000	1114.000000	504.000000	267.000000	1314.000000
volume_pad_0227	pad_0227	pad_bounds		aabb	697.000000	67.000000	2691.000000	897.000000	267.000000	2891.000000
volume_pad_0228	pad_0228	pad_bounds		aabb	494.000000	67.000000	2691.000000	694.000000	267.000000	2891.000000
volume_pad_0229	pad_0229	pad_bounds		aabb	304.000000	67.000000	2691.000000	504.000000	267.000000	2891.000000
volume_pad_0230	pad_0230	pad_bounds		aabb	697.000000	67.000000	2191.000000	897.000000	267.000000	2391.000000
volume_pad_0231	pad_0231	pad_bounds		aabb	494.000000	67.000000	2191.000000	694.000000	267.000000	2391.000000
volume_pad_0232	pad_0232	pad_bounds		aabb	304.000000	67.000000	2191.000000	504.000000	267.000000	2391.000000
volume_pad_0233	pad_0233	pad_bounds		aabb	697.000000	67.000000	1314.000000	897.000000	267.000000	1514.000000
volume_pad_0234	pad_0234	pad_bounds		aabb	494.000000	67.000000	1314.000000	694.000000	267.000000	1514.000000
volume_pad_0235	pad_0235	pad_bounds		aabb	304.000000	67.000000	1314.000000	504.000000	267.000000	1514.000000
volume_pad_0236	pad_0236	pad_bounds		aabb	304.000000	67.000000	1791.000000	504.000000	267.000000	1991.000000
volume_pad_0237	pad_0237	pad_bounds		aabb	494.000000	67.000000	1791.000000	694.000000	267.000000	1991.000000
volume_pad_0238	pad_0238	pad_bounds		aabb	697.000000	67.000000	1791.000000	897.000000	267.000000	1991.000000
volume_pad_0239	pad_0239	pad_bounds		aabb	304.000000	67.000000	3991.000000	504.000000	267.000000	4191.000000
volume_pad_0240	pad_0240	pad_bounds		aabb	494.000000	67.000000	3991.000000	694.000000	267.000000	4191.000000
volume_pad_0241	pad_0241	pad_bounds		aabb	697.000000	67.000000	3991.000000	897.000000	267.000000	4191.000000
volume_pad_0242	pad_0242	pad_bounds		aabb	304.000000	67.000000	6391.000000	504.000000	267.000000	6591.000000
volume_pad_0243	pad_0243	pad_bounds		aabb	494.000000	67.000000	6391.000000	694.000000	267.000000	6591.000000
volume_pad_0244	pad_0244	pad_bounds		aabb	697.000000	67.000000	6391.000000	897.000000	267.000000	6591.000000
volume_pad_0245	pad_0245	pad_bounds		aabb	537.000000	260.000000	823.000000	737.000000	460.000000	1023.000000
volume_pad_0246	pad_0246	pad_bounds		aabb	1396.000000	260.000000	608.000000	1596.000000	460.000000	808.000000
volume_pad_0247	pad_0247	pad_bounds		aabb	-1434.000000	260.000000	123.000000	-1234.000000	460.000000	323.000000
volume_pad_0248	pad_0248	pad_bounds		aabb	-2313.000000	260.000000	-360.000000	-2113.000000	460.000000	-160.000000
volume_pad_0249	pad_0249	pad_bounds		aabb	-2313.000000	-51.000000	-360.000000	-2113.000000	149.000000	-160.000000
volume_pad_0250	pad_0250	pad_bounds		aabb	1396.000000	-51.000000	608.000000	1596.000000	149.000000	808.000000
volume_pad_0251	pad_0251	pad_bounds		aabb	-34.000000	-707.000000	339.000000	166.000000	-507.000000	539.000000
volume_pad_0252	pad_0252	pad_bounds		aabb	1381.000000	-9.000000	1098.000000	1581.000000	191.000000	1298.000000
volume_pad_0253	pad_0253	pad_bounds		aabb	-2347.000000	316.000000	-504.000000	-2147.000000	516.000000	-304.000000
volume_pad_0254	pad_0254	pad_bounds		aabb	-1338.000000	316.000000	468.000000	-1138.000000	516.000000	668.000000
volume_pad_0255	pad_0255	pad_bounds		aabb	821.000000	-707.000000	-2101.000000	1021.000000	-507.000000	-1901.000000
volume_pad_0256	pad_0256	pad_bounds		aabb	821.000000	-707.000000	-2201.000000	1021.000000	-507.000000	-2001.000000
volume_pad_0257	pad_0257	pad_bounds		aabb	921.000000	-707.000000	-2101.000000	1121.000000	-507.000000	-1901.000000
volume_pad_0258	pad_0258	pad_bounds		aabb	921.000000	-707.000000	-2201.000000	1121.000000	-507.000000	-2001.000000
volume_pad_0259	pad_0259	pad_bounds		aabb	-2418.000000	-51.000000	342.000000	-2218.000000	149.000000	542.000000
volume_pad_0260	pad_0260	pad_bounds		aabb	-2461.000000	-51.000000	317.000000	-2261.000000	149.000000	517.000000
volume_pad_0261	pad_0261	pad_bounds		aabb	-2375.000000	-51.000000	367.000000	-2175.000000	149.000000	567.000000
volume_pad_0262	pad_0262	pad_bounds		aabb	-2386.000000	-51.000000	285.000000	-2186.000000	149.000000	485.000000
volume_pad_0263	pad_0263	pad_bounds		aabb	-2603.000000	-51.000000	-158.000000	-2403.000000	149.000000	42.000000
volume_pad_0264	pad_0264	pad_bounds		aabb	-2834.000000	-51.000000	231.000000	-2634.000000	149.000000	431.000000
volume_pad_0265	pad_0265	pad_bounds		aabb	-2092.000000	-51.000000	544.000000	-1892.000000	149.000000	744.000000
volume_pad_0266	pad_0266	pad_bounds		aabb	-1892.000000	-51.000000	198.000000	-1692.000000	149.000000	398.000000
volume_pad_0267	pad_0267	pad_bounds		aabb	-2205.000000	260.000000	40.000000	-2005.000000	460.000000	240.000000
volume_pad_0268	pad_0268	pad_bounds		aabb	-1859.000000	260.000000	446.000000	-1659.000000	460.000000	646.000000
volume_pad_0269	pad_0269	pad_bounds		aabb	-1460.000000	260.000000	735.000000	-1260.000000	460.000000	935.000000
volume_pad_0270	pad_0270	pad_bounds		aabb	1416.000000	0.000000	1053.000000	1616.000000	200.000000	1253.000000
volume_pad_0271	pad_0271	pad_bounds		aabb	1523.000000	333.000000	1013.000000	1723.000000	533.000000	1213.000000
volume_pad_0272	pad_0272	pad_bounds		aabb	1093.000000	709.000000	1029.000000	1293.000000	909.000000	1229.000000
volume_pad_0273	pad_0273	pad_bounds		aabb	591.000000	-707.000000	-2921.000000	791.000000	-507.000000	-2721.000000
volume_pad_0274	pad_0274	pad_bounds		aabb	-661.000000	-707.000000	-4221.000000	-461.000000	-507.000000	-4021.000000
volume_pad_0275	pad_0275	pad_bounds		aabb	591.000000	907.000000	-2921.000000	791.000000	1107.000000	-2721.000000
volume_pad_0276	pad_0276	pad_bounds		aabb	-1207.000000	316.000000	241.000000	-1007.000000	516.000000	441.000000
volume_pad_0277	pad_0277	pad_bounds		aabb	-105.000000	52.000000	224.000000	95.000000	252.000000	424.000000
volume_pad_0278	pad_0278	pad_bounds		aabb	87.000000	55.000000	372.000000	287.000000	255.000000	572.000000
volume_pad_0279	pad_0279	pad_bounds		aabb	500.000000	52.000000	372.000000	700.000000	252.000000	572.000000
volume_pad_0280	pad_0280	pad_bounds		aabb	1530.000000	52.000000	224.000000	1730.000000	252.000000	424.000000
volume_pad_0281	pad_0281	pad_bounds		aabb	1530.000000	52.000000	507.000000	1730.000000	252.000000	707.000000
volume_pad_0282	pad_0282	pad_bounds		aabb	1530.000000	52.000000	799.000000	1730.000000	252.000000	999.000000
volume_pad_0283	pad_0283	pad_bounds		aabb	900.000000	52.000000	372.000000	1100.000000	252.000000	572.000000
volume_pad_0284	pad_0284	pad_bounds		aabb	1300.000000	45.000000	1222.000000	1500.000000	245.000000	1422.000000
volume_pad_0285	pad_0285	pad_bounds		aabb	-2698.000000	300.000000	-15.000000	-2498.000000	500.000000	185.000000
volume_pad_0286	pad_0286	pad_bounds		aabb	-4476.000000	225.000000	3949.000000	-4276.000000	425.000000	4149.000000
volume_pad_0287	pad_0287	pad_bounds		aabb	799.000000	225.000000	2674.000000	999.000000	425.000000	2874.000000
volume_pad_0288	pad_0288	pad_bounds		aabb	1592.000000	-51.000000	-803.000000	1792.000000	149.000000	-603.000000
volume_pad_0289	pad_0289	pad_bounds		aabb	-2175.000000	260.000000	-4.000000	-1975.000000	460.000000	196.000000
volume_pad_0290	pad_0290	pad_bounds		aabb	-1387.000000	-51.000000	604.000000	-1187.000000	149.000000	804.000000
volume_pad_0291	pad_0291	pad_bounds		aabb	-2057.000000	-100.000000	-47.000000	-1857.000000	100.000000	153.000000
volume_pad_0292	pad_0292	pad_bounds		aabb	-1450.000000	-100.000000	500.000000	-1250.000000	100.000000	700.000000
volume_pad_0293	pad_0293	pad_bounds		aabb	-1415.000000	-65.000000	-14.000000	-1215.000000	135.000000	186.000000
volume_pad_0294	pad_0294	pad_bounds		aabb	-1864.000000	-65.000000	728.000000	-1664.000000	135.000000	928.000000
volume_pad_0295	pad_0295	pad_bounds		aabb	-2735.000000	-65.000000	278.000000	-2535.000000	135.000000	478.000000
volume_pad_0296	pad_0296	pad_bounds		aabb	-2301.000000	-65.000000	-522.000000	-2101.000000	135.000000	-322.000000
volume_pad_0297	pad_0297	pad_bounds		aabb	-1495.000000	-65.000000	-14.000000	-1295.000000	135.000000	186.000000
volume_pad_0298	pad_0298	pad_bounds		aabb	-1944.000000	-65.000000	728.000000	-1744.000000	135.000000	928.000000
volume_pad_0299	pad_0299	pad_bounds		aabb	-1207.000000	-51.000000	224.000000	-1007.000000	149.000000	424.000000
volume_pad_0300	pad_0300	pad_bounds		aabb	-1547.000000	-51.000000	815.000000	-1347.000000	149.000000	1015.000000
volume_pad_0301	pad_0301	pad_bounds		aabb	-1729.000000	-51.000000	259.000000	-1529.000000	149.000000	459.000000
volume_pad_0302	pad_0302	pad_bounds		aabb	-2215.000000	-51.000000	-461.000000	-2015.000000	149.000000	-261.000000
volume_pad_0303	pad_0303	pad_bounds		aabb	-2578.000000	-51.000000	293.000000	-2378.000000	149.000000	493.000000
volume_pad_0304	pad_0304	pad_bounds		aabb	-3972.000000	335.000000	1211.000000	-3772.000000	535.000000	1411.000000
volume_pad_0305	pad_0305	pad_bounds		aabb	-2698.000000	303.000000	-15.000000	-2498.000000	503.000000	185.000000
volume_pad_0306	pad_0306	pad_bounds		aabb	-4847.000000	-842.000000	-5734.000000	-4647.000000	-642.000000	-5534.000000
volume_pad_0307	pad_0307	pad_bounds		aabb	-4727.000000	-842.000000	-5574.000000	-4527.000000	-642.000000	-5374.000000
volume_pad_0308	pad_0308	pad_bounds		aabb	-5001.000000	-707.000000	-3306.000000	-4801.000000	-507.000000	-3106.000000
volume_pad_0309	pad_0309	pad_bounds		aabb	-4321.000000	-707.000000	-3346.000000	-4121.000000	-507.000000	-3146.000000
volume_pad_0310	pad_0310	pad_bounds		aabb	-4106.000000	-707.000000	-819.000000	-3906.000000	-507.000000	-619.000000
volume_pad_0311	pad_0311	pad_bounds		aabb	-4106.000000	-707.000000	-699.000000	-3906.000000	-507.000000	-499.000000
volume_pad_0312	pad_0312	pad_bounds		aabb	721.000000	-707.000000	-3701.000000	921.000000	-507.000000	-3501.000000
volume_pad_0313	pad_0313	pad_bounds		aabb	-849.000000	-707.000000	-3911.000000	-649.000000	-507.000000	-3711.000000
volume_pad_0314	pad_0314	pad_bounds		aabb	-584.000000	-707.000000	281.000000	-384.000000	-507.000000	481.000000
volume_pad_0315	pad_0315	pad_bounds		aabb	-1752.000000	-707.000000	-4402.000000	-1552.000000	-507.000000	-4202.000000
volume_pad_0316	pad_0316	pad_bounds		aabb	-3219.000000	-707.000000	-4343.000000	-3019.000000	-507.000000	-4143.000000
volume_pad_0317	pad_0317	pad_bounds		aabb	-1568.000000	-707.000000	-480.000000	-1368.000000	-507.000000	-280.000000
volume_pad_0318	pad_0318	pad_bounds		aabb	-1955.000000	-571.000000	96.000000	-1755.000000	-371.000000	296.000000
volume_pad_0319	pad_0319	pad_bounds		aabb	-1955.000000	-571.000000	196.000000	-1755.000000	-371.000000	396.000000
volume_pad_0320	pad_0320	pad_bounds		aabb	-184.000000	-707.000000	231.000000	16.000000	-507.000000	431.000000
volume_pad_0321	pad_0321	pad_bounds		aabb	-284.000000	-707.000000	631.000000	-84.000000	-507.000000	831.000000
volume_pad_0322	pad_0322	pad_bounds		aabb	-284.000000	-707.000000	381.000000	-84.000000	-507.000000	581.000000
volume_pad_0323	pad_0323	pad_bounds		aabb	921.000000	-707.000000	-2561.000000	1121.000000	-507.000000	-2361.000000
volume_pad_0324	pad_0324	pad_bounds		aabb	-479.000000	-707.000000	-3961.000000	-279.000000	-507.000000	-3761.000000
volume_pad_0325	pad_0325	pad_bounds		aabb	601.000000	-707.000000	-1151.000000	801.000000	-507.000000	-951.000000
volume_pad_0326	pad_0326	pad_bounds		aabb	-1346.000000	-65.000000	-1461.000000	-1146.000000	135.000000	-1261.000000
volume_pad_0327	pad_0327	pad_bounds		aabb	591.000000	-707.000000	-3761.000000	791.000000	-507.000000	-3561.000000
volume_pad_0328	pad_0328	pad_bounds		aabb	-639.000000	-707.000000	-3949.000000	-439.000000	-507.000000	-3749.000000
volume_pad_0329	pad_0329	pad_bounds		aabb	-1101.000000	-707.000000	-4421.000000	-901.000000	-507.000000	-4221.000000
volume_pad_0330	pad_0330	pad_bounds		aabb	-679.000000	-707.000000	-5033.000000	-479.000000	-507.000000	-4833.000000
volume_pad_0331	pad_0331	pad_bounds		aabb	108.000000	-51.000000	908.000000	308.000000	149.000000	1108.000000
volume_pad_0332	pad_0332	pad_bounds		aabb	108.000000	-51.000000	758.000000	308.000000	149.000000	958.000000
volume_pad_0333	pad_0333	pad_bounds		aabb	-2138.000000	-51.000000	-458.000000	-1938.000000	149.000000	-258.000000
volume_pad_0334	pad_0334	pad_bounds		aabb	-1890.000000	-51.000000	-299.000000	-1690.000000	149.000000	-99.000000
volume_pad_0335	pad_0335	pad_bounds		aabb	-1717.000000	-51.000000	-199.000000	-1517.000000	149.000000	1.000000
volume_pad_0336	pad_0336	pad_bounds		aabb	-2400.000000	260.000000	-410.000000	-2200.000000	460.000000	-210.000000
volume_pad_0337	pad_0337	pad_bounds		aabb	-2058.000000	260.000000	141.000000	-1858.000000	460.000000	341.000000
volume_pad_0338	pad_0338	pad_bounds		aabb	-1456.000000	260.000000	229.000000	-1256.000000	460.000000	429.000000
volume_pad_0339	pad_0339	pad_bounds		aabb	-1947.000000	260.000000	386.000000	-1747.000000	460.000000	586.000000
volume_pad_0340	pad_0340	pad_bounds		aabb	641.000000	-707.000000	-2621.000000	841.000000	-507.000000	-2421.000000
volume_pad_0341	pad_0341	pad_bounds		aabb	1111.000000	-707.000000	-3141.000000	1311.000000	-507.000000	-2941.000000
volume_pad_0342	pad_0342	pad_bounds		aabb	663.000000	21.000000	162.000000	677.000000	121.000000	404.000000
volume_pad_0343	pad_0343	pad_bounds		aabb	523.000000	21.000000	162.000000	537.000000	121.000000	404.000000
volume_pad_0344	pad_0344	pad_bounds		aabb	-1589.052612	21.653217	-516.000000	-1576.026367	121.997375	-274.000000
volume_pad_0345	pad_0345	pad_bounds		aabb	-1706.187256	22.153042	-584.000000	-1693.161011	122.497314	-342.000000
volume_pad_0346	pad_0346	pad_bounds		aabb	-1734.186768	347.153137	-369.000000	-1721.056152	547.537842	-111.000000
volume_pad_0347	pad_0347	pad_bounds		aabb	978.000000	347.000000	358.000000	992.000000	547.000000	616.000000
volume_pad_0348	pad_0348	pad_bounds		aabb	608.000000	347.000000	358.000000	622.000000	547.000000	616.000000
volume_pad_0349	pad_0349	pad_bounds		aabb	-1415.052490	347.153229	-183.000000	-1401.058105	547.037720	75.000000
volume_pad_0350	pad_0350	pad_bounds		aabb	-433.482880	15.524883	-105.000000	-423.884338	123.796524	128.000000
volume_pad_0351	pad_0351	pad_bounds		aabb	-269.319794	15.524862	-61.000000	-259.013153	123.537743	172.000000
volume_pad_0352	pad_0352	pad_bounds		aabb	-433.482880	340.524872	-105.000000	-423.884338	448.796509	128.000000
volume_pad_0353	pad_0353	pad_bounds		aabb	-269.319794	340.524872	-61.000000	-259.013153	448.537750	172.000000
volume_pad_0354	pad_0354	pad_bounds		aabb	-2397.950439	340.372620	-1289.000000	-2388.050781	448.559998	-1056.000000
volume_pad_0355	pad_0355	pad_bounds		aabb	-2276.949951	341.079620	-1168.000000	-2267.049072	448.560028	-935.000000
volume_pad_0356	pad_0356	pad_bounds		aabb	-2397.950439	15.372606	-1289.000000	-2388.050781	123.559982	-1056.000000
volume_pad_0357	pad_0357	pad_bounds		aabb	-2276.949951	16.079613	-1168.000000	-2267.049072	123.560020	-935.000000
volume_pad_0358	pad_0358	pad_bounds		aabb	-973.000000	-750.000000	-1357.000000	-960.000000	417.000000	-740.000000
volume_pad_0359	pad_0359	pad_bounds		aabb	394.000000	-750.000000	-1357.000000	407.000000	416.000000	-740.000000
volume_pad_0360	pad_0360	pad_bounds		aabb	-1700.000000	-504.000000	355.000000	-1650.000000	-379.000000	572.000000
volume_pad_0361	pad_0361	pad_bounds		aabb	-1700.000122	-504.000031	137.000000	-1650.000000	-378.999969	354.000000
volume_pad_0362	pad_0362	pad_bounds		aabb	-2540.000000	-621.000000	238.000000	-2500.000000	-521.000000	455.000000
volume_pad_0363	pad_0363	pad_bounds		aabb	-2540.000000	-621.000000	54.000000	-2500.000000	-521.000000	271.000000
volume_pad_0364	pad_0364	pad_bounds		aabb	-3800.000000	-617.000000	-958.000000	-3772.000000	-517.000000	-741.000000
volume_pad_0365	pad_0365	pad_bounds		aabb	-3800.000000	-617.000000	-1150.000000	-3772.000000	-517.000000	-933.000000
volume_pad_0366	pad_0366	pad_bounds		aabb	-2535.000000	-617.000000	-1243.000000	-2507.000000	-517.000000	-1026.000000
volume_pad_0367	pad_0367	pad_bounds		aabb	-2343.000000	-617.000000	-1243.000000	-2315.000000	-517.000000	-1026.000000
volume_pad_0368	pad_0368	pad_bounds		aabb	-3235.000000	-617.000000	-2443.000000	-3207.000000	-517.000000	-2226.000000
volume_pad_0369	pad_0369	pad_bounds		aabb	-3043.000000	-617.000000	-2443.000000	-3015.000000	-517.000000	-2226.000000
volume_pad_0370	pad_0370	pad_bounds		aabb	-4000.000000	-617.000000	-2158.000000	-3972.000000	-517.000000	-1941.000000
volume_pad_0371	pad_0371	pad_bounds		aabb	-4000.000000	-617.000000	-2350.000000	-3972.000000	-517.000000	-2133.000000
volume_pad_0372	pad_0372	pad_bounds		aabb	-4200.000000	-617.000000	-2350.000000	-4172.000000	-517.000000	-2133.000000
volume_pad_0373	pad_0373	pad_bounds		aabb	-4200.000000	-617.000000	-2158.000000	-4172.000000	-517.000000	-1941.000000
volume_pad_0374	pad_0374	pad_bounds		aabb	-3900.000000	-617.000000	-3708.000000	-3872.000000	-517.000000	-3491.000000
volume_pad_0375	pad_0375	pad_bounds		aabb	-3900.000000	-617.000000	-3900.000000	-3872.000000	-517.000000	-3683.000000
volume_pad_0376	pad_0376	pad_bounds		aabb	-4628.000000	-617.000000	-3883.000000	-4600.000000	-517.000000	-3666.000000
volume_pad_0377	pad_0377	pad_bounds		aabb	-4628.000000	-617.000000	-4075.000000	-4600.000000	-517.000000	-3858.000000
volume_pad_0378	pad_0378	pad_bounds		aabb	-4210.000000	-617.000000	-5343.000000	-4182.000000	-517.000000	-5126.000000
volume_pad_0379	pad_0379	pad_bounds		aabb	-4212.000000	-615.000000	-5343.000000	-4184.000000	-490.000000	-5093.000000
volume_pad_0380	pad_0380	pad_bounds		aabb	-3966.000000	-615.000183	-5343.000000	-3937.998291	-489.999817	-5093.000000
volume_pad_0381	pad_0381	pad_bounds		aabb	-5266.000000	-615.000000	-3015.000000	-5238.000000	-465.000000	-2798.000000
volume_pad_0382	pad_0382	pad_bounds		aabb	-5562.000000	-615.000000	-3015.000000	-5534.000000	-465.000000	-2798.000000
volume_pad_0383	pad_0383	pad_bounds		aabb	-5562.000000	-615.000000	-3615.000000	-5534.000000	-465.000000	-3398.000000
volume_pad_0384	pad_0384	pad_bounds		aabb	-5266.000000	-615.000000	-3615.000000	-5238.000000	-465.000000	-3398.000000
volume_pad_0385	pad_0385	pad_bounds		aabb	-5912.628418	-608.000000	-1968.087280	-5905.224609	-308.000000	-1751.272095
volume_pad_0386	pad_0386	pad_bounds		aabb	-5912.628418	-608.000000	-2568.087158	-5905.224609	-308.000000	-2351.271973
volume_pad_0387	pad_0387	pad_bounds		aabb	1587.000000	-312.000000	-538.000000	1613.000000	-212.000000	-305.000000
volume_pad_0388	pad_0388	pad_bounds		aabb	1586.999878	-312.000031	-370.000000	1613.000000	-211.999969	-137.000000
volume_pad_0389	pad_0389	pad_bounds		aabb	-2170.856689	342.411591	442.000000	-2160.242676	494.030640	573.000000
volume_pad_0390	pad_0390	pad_bounds		aabb	-2599.588623	342.679230	191.999954	-2588.428223	504.592987	382.000244
volume_pad_0391	pad_0391	pad_bounds		aabb	-1441.403320	341.045471	863.000000	-1430.609131	493.360962	996.000000
volume_pad_0392	pad_0392	pad_bounds		aabb	1437.999878	341.999847	1282.000000	1448.000000	503.000061	1472.000122
volume_pad_0393	pad_0393	pad_bounds		aabb	-651.842651	339.947449	2783.000000	-648.244568	501.190979	2792.000000
volume_pad_0394	pad_0394	pad_bounds		aabb	-651.842651	389.947449	2783.000000	-648.244568	551.190979	2792.000000
volume_pad_0395	pad_0395	pad_bounds		aabb	-3921.365967	213.298355	1388.999512	-3883.285156	374.588409	1579.000244
volume_pad_0396	pad_0396	pad_bounds		aabb	1178.998901	-15.000214	598.999939	1193.004028	160.000412	832.000122
volume_pad_0397	pad_0397	pad_bounds		aabb	697.000000	24.000000	-1479.000000	738.000000	141.000000	-1246.000000
volume_pad_0398	pad_0398	pad_bounds		aabb	862.000000	24.000000	-1479.000000	903.000000	141.000000	-1246.000000
volume_pad_0399	pad_0399	pad_bounds		aabb	1701.000000	159.000000	-1661.000000	1736.000000	258.000000	-1426.000000
volume_pad_0400	pad_0400	pad_bounds		aabb	1700.000000	160.000000	-1799.000000	1735.000000	258.000000	-1564.000000
volume_pad_0401	pad_0401	pad_bounds		aabb	1752.000000	-501.000000	-2733.000000	1776.000000	-345.000000	-2500.000000
volume_pad_0402	pad_0402	pad_bounds		aabb	-2637.687012	310.849091	2662.999756	-2626.740967	471.896729	2853.000000
volume_pad_0403	pad_0403	pad_bounds		aabb	-455.742065	-27.000000	-249.630066	-178.967407	6.000000	-53.146568
volume_pad_0404	pad_0404	pad_bounds		aabb	-455.742065	301.000000	-249.630066	-178.967407	334.000000	-53.146568
volume_pad_0405	pad_0405	pad_bounds		aabb	-2392.399414	-27.000000	-1368.432617	-2115.597900	6.000000	-1170.981567
volume_pad_0406	pad_0406	pad_bounds		aabb	-2392.399414	301.000000	-1368.432617	-2115.597900	334.000000	-1170.981567
volume_pad_0407	pad_0407	pad_bounds		aabb	2149.999268	30.999607	-866.000854	2450.000732	31.000309	-631.999023
volume_pad_0408	pad_0408	pad_bounds		aabb	2175.999268	36.998932	-1036.001099	2626.000488	37.000984	-801.998840
volume_pad_0409	pad_0409	pad_bounds		aabb	2687.999756	-3.000355	-510.001007	3088.000488	-2.999603	-392.998993
volume_pad_0410	pad_0410	pad_bounds		aabb	3825.999512	-62.000782	-248.000031	3958.999756	-61.999084	-36.999901
volume_pad_0411	pad_0411	pad_bounds		aabb	3825.999512	-62.000790	18.999969	3959.999756	-61.999084	230.000092
volume_pad_0412	pad_0412	pad_bounds		aabb	384.997559	534.632263	1095.758789	783.001221	534.632935	1402.647827
volume_pad_0413	pad_0413	pad_bounds		aabb	16.997559	534.632263	1095.759155	385.001251	534.632935	1402.647827
volume_pad_0414	pad_0414	pad_bounds		aabb	782.997559	534.632263	1095.758789	1185.001221	534.632935	1402.647827
volume_pad_0415	pad_0415	pad_bounds		aabb	1184.997559	534.632263	1095.758789	1583.001221	534.632935	1402.647827
volume_pad_0416	pad_0416	pad_bounds		aabb	-1668.331909	534.455261	698.212036	-1269.553101	535.199280	1004.963989
volume_pad_0417	pad_0417	pad_bounds		aabb	-2016.091064	534.246399	498.071808	-1614.214111	534.990784	804.823730
volume_pad_0418	pad_0418	pad_bounds		aabb	-2675.476318	534.808838	97.960419	-2307.214111	535.055481	405.065887
volume_pad_0419	pad_0419	pad_bounds		aabb	-2361.331787	534.455261	298.212067	-1962.553101	535.199280	604.963989
volume_pad_0420	pad_0420	pad_bounds		aabb	1179.999023	40.926056	1764.949585	1842.996338	41.632660	2000.424072
volume_pad_0421	pad_0421	pad_bounds		aabb	778.999084	40.926056	1764.949585	1187.996338	41.632660	2000.420898
volume_pad_0422	pad_0422	pad_bounds		aabb	-68.000824	40.925270	1764.948975	387.996338	41.632645	2000.420898
volume_pad_0423	pad_0423	pad_bounds		aabb	379.999176	40.925316	1764.949585	786.996338	41.632645	2000.420898
volume_pad_0424	pad_0424	pad_bounds		aabb	-607.883301	25.155216	-274.000397	-400.976990	25.350479	326.000671
volume_pad_0425	pad_0425	pad_bounds		aabb	-222.123596	24.673994	-185.000397	-14.250732	25.126318	415.000732
volume_pad_0426	pad_0426	pad_bounds		aabb	-2488.039062	25.239710	-1464.000366	-2280.852783	25.571966	-863.999329
volume_pad_0427	pad_0427	pad_bounds		aabb	-2191.543701	24.774361	-1218.000366	-1985.066406	25.151525	-617.999451
volume_pad_0428	pad_0428	pad_bounds		aabb	-378.538666	330.125854	94.999008	-131.250732	337.816650	207.001129
volume_pad_0429	pad_0429	pad_bounds		aabb	-637.516235	330.562561	26.999092	-391.155426	337.180023	139.001053
volume_pad_0430	pad_0430	pad_bounds		aabb	-2462.127197	329.775696	-1031.000977	-2216.066406	337.294556	-918.998901
volume_pad_0431	pad_0431	pad_bounds		aabb	-2654.014404	331.117859	-1215.000854	-2407.939209	338.148743	-1102.999023
volume_pad_0432	pad_0432	pad_bounds		aabb	1404.134155	40.226456	1038.999756	1575.981812	47.480492	1264.000244
volume_pad_0433	pad_0433	pad_bounds		aabb	1297.134155	40.226456	1096.999756	1469.980957	47.522667	1322.000244
volume_pad_0434	pad_0434	pad_bounds		aabb	1412.134155	40.226456	1161.999756	1583.981812	47.480492	1387.000244
volume_pad_0435	pad_0435	pad_bounds		aabb	1546.000000	466.000000	1071.000000	1546.000000	466.000000	1071.000000
volume_pad_0436	pad_0436	pad_bounds		aabb	1549.000000	464.000000	1087.000000	1549.000000	464.000000	1087.000000
volume_pad_0437	pad_0437	pad_bounds		aabb	1546.000000	466.000000	1104.000000	1546.000000	466.000000	1104.000000
volume_pad_0438	pad_0438	pad_bounds		aabb	1549.000000	371.000000	1087.000000	1549.000000	371.000000	1087.000000
volume_pad_0439	pad_0439	pad_bounds		aabb	1215.999268	-389.001434	-294.008057	2024.000488	-388.999146	-207.996735
volume_pad_0440	pad_0440	pad_bounds		aabb	1015.999329	-389.001587	513.990784	1908.000488	-388.999146	600.003235
volume_pad_0441	pad_0441	pad_bounds		aabb	1136.999634	-388.000610	345.999695	1336.999756	-387.999115	432.000092
volume_pad_0442	pad_0442	pad_bounds		aabb	-597.000366	-388.000610	1237.999756	368.999786	-387.996063	1324.001587
volume_pad_0443	pad_0443	pad_bounds		aabb	-31.000381	-388.000610	1237.999756	168.999786	-387.999115	1324.000122
volume_pad_0444	pad_0444	pad_bounds		aabb	-1259.000366	-388.001617	1237.999146	-292.000214	-387.997070	1324.001099
volume_pad_0445	pad_0445	pad_bounds		aabb	-927.000671	-580.001465	189.991943	-309.999451	-579.999512	276.000580
volume_pad_0446	pad_0446	pad_bounds		aabb	-1196.000366	-580.001404	212.999298	-796.000244	-579.999146	299.000092
volume_pad_0447	pad_0447	pad_bounds		aabb	-1396.000366	-580.000610	829.999695	-1196.000244	-579.999146	916.000122
volume_pad_0448	pad_0448	pad_bounds		aabb	-927.000671	-580.001038	806.994873	-518.996826	-579.997986	1085.000610
