volume_id	pad_ref	kind	room_ref	shape	min_x	min_y	min_z	max_x	max_y	max_z
volume_pad_0228	pad_0228	pad_bounds		aabb	-1222.000000	900.000000	1930.000000	-1022.000000	1100.000000	2130.000000
volume_pad_0229	pad_0229	pad_bounds		aabb	-1112.000000	900.000000	1740.000000	-912.000000	1100.000000	1940.000000
volume_pad_0230	pad_0230	pad_bounds		aabb	-1112.000000	900.000000	480.000000	-912.000000	1100.000000	680.000000
volume_pad_0231	pad_0231	pad_bounds		aabb	-3262.000000	900.000000	330.000000	-3062.000000	1100.000000	530.000000
volume_pad_0232	pad_0232	pad_bounds		aabb	-5324.000000	900.000000	330.000000	-5124.000000	1100.000000	530.000000
volume_pad_0233	pad_0233	pad_bounds		aabb	-3222.000000	900.000000	330.000000	-3022.000000	1100.000000	530.000000
volume_pad_0234	pad_0234	pad_bounds		aabb	185.000000	-100.000000	182.000000	385.000000	100.000000	382.000000
volume_pad_0235	pad_0235	pad_bounds		aabb	2133.000000	93.000000	-1597.000000	2170.000000	93.000000	-1560.000000
volume_pad_0236	pad_0236	pad_bounds		aabb	3006.000000	-6.000000	-1503.000000	3025.000000	111.000000	-1286.000000
volume_pad_0237	pad_0237	pad_bounds		aabb	3007.000000	-5.000000	-1344.000000	3026.000000	112.000000	-1127.000000
volume_pad_0238	pad_0238	pad_bounds		aabb	128.000000	-2.000000	656.000000	146.000000	318.000000	956.000000
volume_pad_0239	pad_0239	pad_bounds		aabb	-1060.000000	-3.000000	2253.000000	-1042.000000	181.000000	2486.000000
volume_pad_0240	pad_0240	pad_bounds		aabb	-1277.000000	-2.000000	2253.000000	-1259.000000	181.000000	2486.000000
volume_pad_0241	pad_0241	pad_bounds		aabb	-1493.000000	-3.000000	2253.000000	-1475.000000	180.000000	2486.000000
volume_pad_0242	pad_0242	pad_bounds		aabb	-818.000000	-86.000000	-154.000000	-800.000000	180.000000	146.000000
volume_pad_0243	pad_0243	pad_bounds		aabb	-1151.000000	-86.000000	-155.000000	-1133.000000	181.000000	145.000000
volume_pad_0244	pad_0244	pad_bounds		aabb	883.000000	-86.000000	-156.000000	902.000000	181.000000	119.000000
volume_pad_0245	pad_0245	pad_bounds		aabb	1100.000000	-86.000000	-1012.000000	1112.000000	139.000000	-787.000000
volume_pad_0246	pad_0246	pad_bounds		aabb	1100.000000	-86.000000	-1287.000000	1112.000000	139.000000	-1062.000000
volume_pad_0247	pad_0247	pad_bounds		aabb	2510.000000	-278.000000	-742.000000	2522.000000	122.000000	-500.000000
volume_pad_0248	pad_0248	pad_bounds		aabb	-1399.000000	-107.001152	1612.989990	-1397.000000	-6.989647	1713.000610
volume_pad_0249	pad_0249	pad_bounds		aabb	10.000000	-24.001221	94.990227	12.000000	76.009880	195.000626
volume_pad_0250	pad_0250	pad_bounds		aabb	-1299.000000	-24.001101	95.990227	-1297.000000	76.009903	196.000626
volume_pad_0251	pad_0251	pad_bounds		aabb	2090.000000	561.000000	482.000000	2107.000000	678.000000	699.000000
volume_pad_0252	pad_0252	pad_bounds		aabb	2090.000000	286.000000	482.000000	2107.000000	403.000000	699.000000
volume_pad_0253	pad_0253	pad_bounds		aabb	-565.000000	7.000000	-151.000000	-548.000000	124.000000	56.000000
volume_pad_0254	pad_0254	pad_bounds		aabb	-30.000000	-703.000000	-166.000000	-19.000000	-587.000000	41.000000
volume_pad_0255	pad_0255	pad_bounds		aabb	-514.000000	-705.000000	389.000000	-495.000000	-578.000000	584.000000
volume_pad_0256	pad_0256	pad_bounds		aabb	-648.000000	-705.000000	256.000000	-629.000000	-578.000000	451.000000
volume_pad_0257	pad_0257	pad_bounds		aabb	445.000000	-705.000000	248.000000	459.000000	-578.000000	443.000000
volume_pad_0258	pad_0258	pad_bounds		aabb	178.000000	-706.000000	389.000000	197.000000	-579.000000	584.000000
volume_pad_0259	pad_0259	pad_bounds		aabb	-944.000000	-705.000000	389.000000	-925.000000	-578.000000	584.000000
volume_pad_0260	pad_0260	pad_bounds		aabb	27.000000	-705.000000	394.000000	39.000000	-593.000000	589.000000
volume_pad_0261	pad_0261	pad_bounds		aabb	-183.000000	-705.000000	394.000000	-171.000000	-593.000000	589.000000
volume_pad_0262	pad_0262	pad_bounds		aabb	1398.000000	-17.001995	-1261.000000	1581.000000	127.004166	-1152.999268
volume_pad_0263	pad_0263	pad_bounds		aabb	-1355.000000	-17.001995	730.000000	-1172.000000	127.004166	838.000732
volume_pad_0264	pad_0264	pad_bounds		aabb	2197.000000	-0.001995	-770.000000	2380.000000	144.004166	-661.999268
volume_pad_0265	pad_0265	pad_bounds		aabb	872.000000	-0.001482	-918.000000	1010.000000	108.003136	-836.999451
volume_pad_0266	pad_0266	pad_bounds		aabb	-762.000000	-0.001482	-341.000000	-625.000000	108.003136	-259.999451
volume_pad_0267	pad_0267	pad_bounds		aabb	335.000000	-0.000728	2691.000000	402.000000	88.001122	2757.000244
volume_pad_0268	pad_0268	pad_bounds		aabb	386.000000	-0.000728	2320.000000	453.000000	88.001122	2386.000244
volume_pad_0269	pad_0269	pad_bounds		aabb	2192.143555	-0.000736	998.359009	2259.373047	88.001122	1065.167480
volume_pad_0270	pad_0270	pad_bounds		aabb	474.765961	-0.000740	1094.837036	541.234009	88.001137	1161.305420
volume_pad_0271	pad_0271	pad_bounds		aabb	340.564758	-0.000732	1187.803833	407.794250	88.001122	1254.533569
volume_pad_0272	pad_0272	pad_bounds		aabb	601.241760	-0.000762	1430.720093	666.981995	88.001106	1497.647461
volume_pad_0273	pad_0273	pad_bounds		aabb	1343.000000	-0.000728	590.999939	1410.000000	88.001122	657.000305
volume_pad_0274	pad_0274	pad_bounds		aabb	187.000000	-0.000756	749.000000	253.000000	88.001122	816.000244
volume_pad_0275	pad_0275	pad_bounds		aabb	854.000000	-0.000756	-275.000000	920.000000	88.001122	-207.999741
volume_pad_0276	pad_0276	pad_bounds		aabb	1389.000000	-0.000756	2935.000000	1456.000000	88.001122	3002.000244
volume_pad_0277	pad_0277	pad_bounds		aabb	1391.000000	-0.000728	3032.000000	1458.000000	88.001122	3098.000244
volume_pad_0278	pad_0278	pad_bounds		aabb	507.023071	-0.000729	1454.913208	573.950073	88.001106	1520.653687
volume_pad_0279	pad_0279	pad_bounds		aabb	555.267395	87.999237	1446.713867	621.981995	177.001099	1513.428711
volume_pad_0280	pad_0280	pad_bounds		aabb	528.000000	143.997894	1418.000000	640.000000	399.003265	1530.000977
volume_pad_0281	pad_0281	pad_bounds		aabb	514.000000	210.996811	1412.000000	633.000000	591.004822	1530.002319
volume_pad_0282	pad_0282	pad_bounds		aabb	539.000000	428.996979	1417.000000	651.000000	790.004517	1529.002930
volume_pad_0283	pad_0283	pad_bounds		aabb	514.000000	318.996979	1412.000000	633.000000	680.004517	1530.002197
volume_pad_0284	pad_0284	pad_bounds		aabb	514.000000	531.997009	1412.000000	633.000000	893.004517	1530.002197
volume_pad_0285	pad_0285	pad_bounds		aabb	514.000000	616.997925	1412.000000	633.000000	862.003113	1530.000977
volume_pad_0286	pad_0286	pad_bounds		aabb	741.000000	-0.000748	1187.000000	891.000000	88.000900	1337.000122
volume_pad_0287	pad_0287	pad_bounds		aabb	698.000000	-701.000000	384.000000	898.000000	-501.000000	584.000000
volume_pad_0288	pad_0288	pad_bounds		aabb	788.000000	-701.000000	384.000000	988.000000	-501.000000	584.000000
volume_pad_0289	pad_0289	pad_bounds		aabb	-1544.000000	-223.000000	1567.000000	-1344.000000	-23.000000	1767.000000
volume_pad_0290	pad_0290	pad_bounds		aabb	-617.000000	-734.000000	-476.000000	-417.000000	-534.000000	-276.000000
volume_pad_0291	pad_0291	pad_bounds		aabb	607.999451	316.986084	1416.999512	657.001648	317.008087	1524.000488
volume_pad_0292	pad_0292	pad_bounds		aabb	607.999451	482.986084	1416.999512	657.001648	483.008087	1524.000488
volume_pad_0293	pad_0293	pad_bounds		aabb	607.999451	649.986084	1416.999512	657.001648	650.008057	1524.000488
