pad_id	room_ref	liftnum	flags	pos_x	pos_y	pos_z	up_x	up_y	up_z	look_x	look_y	look_z	bbox_xmin	bbox_xmax	bbox_ymin	bbox_ymax	bbox_zmin	bbox_zmax
pad_0146		0	0x00185	-431.000000	-634.000000	522.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0147		0	0x00185	242.000000	-634.000000	496.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0148		0	0x00185	-75.000000	-634.000000	545.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0149		0	0x00185	-1162.000000	-634.000000	532.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0150		0	0x00185	-1161.000000	-634.000000	1155.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0151		0	0x00185	-790.000000	-634.000000	1177.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0152		0	0x00185	-947.000000	-634.000000	1351.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0153		0	0x00185	-1185.000000	-634.000000	1335.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0154		0	0x00185	-1160.000000	-634.000000	1661.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0155		0	0x00125	-1818.000000	-263.000000	-1100.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0156		0	0x00125	-1888.000000	-263.000000	-1100.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0157		0	0x00125	-1745.000000	-263.000000	-1100.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0158		0	0x00125	-1959.000000	-263.000000	-1100.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0159		0	0x00129	-1959.000000	-100.000000	-1100.000000	0.000000	0.000000	1.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0160		0	0x00129	-1745.000000	-100.000000	-1100.000000	0.000000	0.000000	1.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0161		0	0x00129	-1888.000000	-100.000000	-1100.000000	0.000000	0.000000	1.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0162		0	0x00129	-1818.000000	-100.000000	-1100.000000	0.000000	0.000000	1.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0163		0	0x00085	-1412.000000	-75.000000	1930.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0164		0	0x00125	51.000000	15.000000	190.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0165		0	0x00085	1330.000000	77.000000	-1263.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0166		0	0x00125	1578.000000	-87.000000	-605.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0167		0	0x00185	2660.000000	77.000000	-1364.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0168		0	0x00185	2660.000000	77.000000	-1514.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0169		0	0x00025	-289.000000	77.000000	2548.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0170		0	0x00025	-189.000000	77.000000	2588.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0171		0	0x00185	-709.000000	77.000000	2153.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0172		0	0x00185	-1359.000000	77.000000	1578.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0173		0	0x00185	-859.000000	77.000000	2178.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0174		0	0x00005	-1839.000000	-186.000000	1591.000000	0.000000	1.000000	0.000000	-0.342021	0.000000	-0.939692	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0175		0	0x00125	-1499.000000	115.000000	291.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0176		0	0x00125	-1818.000000	15.000000	-1002.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0177		0	0x00025	-1517.000000	50.000000	-744.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0178		0	0x00125	-50.000000	15.000000	8.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0179		0	0x00125	1890.000000	15.000000	1140.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0180		0	0x00125	2597.000000	15.000000	1038.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0181		0	0x00085	2142.000000	600.000000	734.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0182		0	0x00085	2205.000000	358.000000	643.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0183		0	0x00085	2149.000000	77.000000	570.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0184		0	0x00185	-663.000000	15.000000	1588.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0185		0	0x00185	253.000000	15.000000	1364.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0186		0	0x00085	250.000000	15.000000	1218.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0187		0	0x00085	2227.000000	15.000000	-1512.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0188		0	0x00125	2800.000000	77.000000	-1504.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0189		0	0x00125	2750.000000	77.000000	-1254.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0190		0	0x00125	2790.000000	77.000000	-854.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0191		0	0x00125	2130.000000	15.000000	-1520.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0192		0	0x00025	1195.000000	77.000000	-1239.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0193		0	0x00025	917.000000	77.000000	-328.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0194		0	0x00185	-853.000000	77.000000	-205.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0195		0	0x00085	925.000000	77.000000	-1028.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0196		0	0x00005	1125.000000	77.000000	109.000000	0.000000	1.000000	0.000000	0.500000	0.000000	0.866025	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0197		0	0x00025	985.000000	77.000000	284.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0198		0	0x00125	1525.000000	77.000000	224.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0199		0	0x00085	1325.000000	77.000000	136.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0200		0	0x00085	-1224.000000	12.000000	2577.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0201		0	0x00025	-1787.000000	-165.000000	-876.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0202		0	0x00025	-1787.000000	-165.000000	-476.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0203		0	0x00085	2483.000000	467.000000	742.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0204		0	0x00085	2463.000000	198.000000	722.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0205		0	0x00005	60.000000	-634.000000	-4.000000	0.000000	1.000000	0.000000	-0.500000	0.000000	-0.866025	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0206		0	0x00005	-185.000000	-634.000000	312.000000	0.000000	1.000000	0.000000	0.500000	0.000000	-0.866025	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0207		0	0x00125	165.000000	-634.000000	-404.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0208		0	0x00125	164.000000	-634.000000	-229.000000	0.000000	1.000000	0.000000	-1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0209		0	0x01185	-86.000000	-634.000000	1186.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0210		0	0x00085	2142.000000	600.000000	734.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0211		0	0x00085	1380.000000	200.000000	-1253.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0212		0	0x00085	1330.000000	200.000000	282.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0213		0	0x00085	285.000000	200.000000	282.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0214		0	0x00085	-1015.000000	200.000000	282.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0215		0	0x00085	-1095.000000	150.000000	942.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0216		0	0x00085	-995.000000	200.000000	2042.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0217		0	0x00085	-80.000000	200.000000	382.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0218		0	0x00085	-1145.000000	200.000000	2067.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0219		0	0x00085	1480.000000	200.000000	-1258.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0220		0	0x00085	230.000000	200.000000	322.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0221		0	0x00085	-130.000000	200.000000	282.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0222		0	0x00085	1430.000000	200.000000	-1368.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0223		0	0x00085	-1031.000000	100.000000	207.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0224		0	0x00085	-981.000000	200.000000	432.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0225		0	0x00085	1276.000000	700.000000	430.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0226		0	0x00085	1276.000000	1000.000000	-3570.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0227		0	0x00085	-304.000000	1000.000000	-4030.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0228		0	0x00085	-1122.000000	1000.000000	2030.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0229		0	0x00085	-1012.000000	1000.000000	1840.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0230		0	0x00085	-1012.000000	1000.000000	580.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0231		0	0x00085	-3162.000000	1000.000000	430.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0232		0	0x00085	-5224.000000	1000.000000	430.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0233		0	0x00025	-3122.000000	1000.000000	430.000000	0.000000	1.000000	0.000000	1.000000	0.000000	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0234		0	0x00085	285.000000	0.000000	282.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0235		0	0x00249	2151.000000	115.000000	-1578.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000	-18.000000	19.000000	-22.000000	-22.000000	-19.000000	18.000000
pad_0236		0	0x00249	3016.000000	32.000000	-1454.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.000000	-10.000000	9.000000	-38.000000	79.000000	-49.000000	168.000000
pad_0237		0	0x00259	3016.000000	32.000000	-1295.000000	0.000000	0.000000	-1.000000	0.000000	1.000000	0.000000	-9.000000	10.000000	-37.000000	80.000000	-49.000000	168.000000
pad_0238		0	0x00243	137.000000	38.000000	694.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-9.000000	9.000000	-40.000000	280.000000	-38.000000	262.000000
pad_0239		0	0x00243	-1051.000000	38.000000	2291.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-9.000000	9.000000	-41.000000	143.000000	-38.000000	195.000000
pad_0240		0	0x00243	-1268.000000	38.000000	2291.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-9.000000	9.000000	-40.000000	143.000000	-38.000000	195.000000
pad_0241		0	0x00243	-1484.000000	38.000000	2291.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-9.000000	9.000000	-41.000000	142.000000	-38.000000	195.000000
pad_0242		0	0x00243	-809.000000	38.000000	-116.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-9.000000	9.000000	-124.000000	142.000000	-38.000000	262.000000
pad_0243		0	0x00243	-1143.000000	38.000000	-117.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-8.000000	10.000000	-124.000000	143.000000	-38.000000	262.000000
pad_0244		0	0x00243	907.000000	38.000000	-118.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-24.000000	-5.000000	-124.000000	143.000000	-38.000000	237.000000
pad_0245		0	0x00259	1116.000000	38.000000	-974.000000	0.000000	0.000000	-1.000000	0.000000	1.000000	0.000000	-16.000000	-4.000000	-124.000000	101.000000	-38.000000	187.000000
pad_0246		0	0x00259	1116.000000	38.000000	-1249.000000	0.000000	0.000000	-1.000000	0.000000	1.000000	0.000000	-16.000000	-4.000000	-124.000000	101.000000	-38.000000	187.000000
pad_0247		0	0x00253	2526.000000	21.000000	-704.000000	-1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-16.000000	-4.000000	-299.000000	101.000000	-38.000000	204.000000
pad_0248		0	0x00201	-1398.000000	-101.000000	1623.000000	0.000115	0.000000	1.000000	1.000000	0.000000	-0.000107	-1.000000	1.000000	-6.001150	94.010353	-10.010058	90.000641
pad_0249		0	0x00201	11.000000	-18.000000	106.000000	0.000111	0.000000	1.000000	1.000000	0.000000	-0.000104	-1.000000	1.000000	-6.001221	94.009880	-11.009776	89.000626
pad_0250		0	0x00201	-1298.000000	-18.000000	106.000000	0.000110	0.000000	1.000000	1.000000	0.000000	-0.000104	-1.000000	1.000000	-6.001100	94.009903	-10.009776	90.000626
pad_0251		0	0x00243	2098.000000	576.000000	508.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-8.000000	9.000000	-15.000000	102.000000	-26.000000	191.000000
pad_0252		0	0x00243	2098.000000	301.000000	508.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-8.000000	9.000000	-15.000000	102.000000	-26.000000	191.000000
pad_0253		0	0x00243	-556.000000	18.000000	-133.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-9.000000	8.000000	-11.000000	106.000000	-18.000000	189.000000
pad_0254		0	0x00253	-24.000000	-693.000000	-148.000000	-1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-6.000000	5.000000	-10.000000	106.000000	-18.000000	189.000000
pad_0255		0	0x00243	-505.000000	-698.000000	402.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-9.000000	10.000000	-7.000000	120.000000	-13.000000	182.000000
pad_0256		0	0x00259	-638.000000	-698.000000	269.000000	0.000000	0.000000	-1.000000	0.000000	1.000000	0.000000	-10.000000	9.000000	-7.000000	120.000000	-13.000000	182.000000
pad_0257		0	0x00259	452.000000	-698.000000	261.000000	0.000000	0.000000	-1.000000	0.000000	1.000000	0.000000	-7.000000	7.000000	-7.000000	120.000000	-13.000000	182.000000
pad_0258		0	0x00243	187.000000	-698.000000	402.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-9.000000	10.000000	-8.000000	119.000000	-13.000000	182.000000
pad_0259		0	0x00243	-935.000000	-698.000000	402.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-9.000000	10.000000	-7.000000	120.000000	-13.000000	182.000000
pad_0260		0	0x00253	33.000000	-698.000000	407.000000	-1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-6.000000	6.000000	-7.000000	105.000000	-13.000000	182.000000
pad_0261		0	0x00243	-177.000000	-698.000000	407.000000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-6.000000	6.000000	-7.000000	105.000000	-13.000000	182.000000
pad_0262		0	0x00201	1490.000000	-17.000000	-1226.000000	-0.000057	1.000000	0.000000	-1.000000	0.000005	0.000000	-92.000000	91.000000	-0.001995	144.004166	-35.000000	73.000717
pad_0263		0	0x00201	-1264.000000	-17.000000	765.000000	0.000057	1.000000	0.000000	1.000000	0.000005	0.000000	-91.000000	92.000000	-0.001995	144.004166	-35.000000	73.000717
pad_0264		0	0x00201	2289.000000	0.000000	-735.000000	0.000000	1.000000	-0.000057	0.000000	0.000005	-1.000000	-92.000000	91.000000	-0.001995	144.004166	-35.000000	73.000717
pad_0265		0	0x00201	941.000000	0.000000	-892.000000	0.000000	1.000000	-0.000057	0.000000	0.000005	-1.000000	-69.000000	69.000000	-0.001482	108.003136	-26.000000	55.000542
pad_0266		0	0x00201	-693.000000	0.000000	-315.000000	-0.000057	1.000000	0.000000	-1.000000	0.000005	0.000000	-69.000000	68.000000	-0.001482	108.003136	-26.000000	55.000542
pad_0267		0	0x00201	368.000000	0.000000	2717.000000	0.000028	1.000000	0.000000	1.000000	0.000003	0.000000	-33.000000	34.000000	-0.000728	88.001122	-26.000000	40.000263
pad_0268		0	0x00201	420.000000	0.000000	2346.000000	0.000028	1.000000	0.000000	1.000000	0.000003	0.000000	-34.000000	33.000000	-0.000728	88.001122	-26.000000	40.000263
pad_0269		0	0x00201	2226.000000	0.000000	1025.000000	0.000024	1.000000	0.000014	0.866025	0.000003	0.500000	-33.856415	33.373074	-0.000736	88.001122	-26.640999	40.167538
pad_0270		0	0x00201	508.000000	0.000000	1121.000000	-0.000020	1.000000	0.000020	-0.707106	0.000003	0.707107	-33.234047	33.234039	-0.000740	88.001137	-26.162964	40.305359
pad_0271		0	0x00201	374.000000	0.000000	1214.000000	0.000024	1.000000	0.000014	0.866025	0.000003	0.500000	-33.435238	33.794250	-0.000732	88.001122	-26.196150	40.533562
pad_0272		0	0x00201	634.000000	0.000000	1458.000000	0.000027	1.000000	-0.000006	0.974370	0.000003	-0.224951	-32.758259	32.981976	-0.000762	88.001106	-27.279854	39.647411
pad_0273		0	0x00201	1377.000000	0.000000	617.000000	-0.000028	1.000000	0.000000	-1.000000	0.000003	0.000001	-34.000038	33.000027	-0.000728	88.001122	-26.000034	40.000298
pad_0274		0	0x00201	220.000000	0.000000	776.000000	0.000000	1.000000	0.000028	0.000000	0.000003	1.000000	-33.000000	33.000000	-0.000756	88.001122	-27.000000	40.000263
pad_0275		0	0x00201	887.000000	0.000000	-248.000000	0.000000	1.000000	0.000028	0.000000	0.000003	1.000000	-33.000000	33.000000	-0.000756	88.001122	-27.000000	40.000263
pad_0276		0	0x00201	1422.000000	0.000000	2962.000000	0.000028	1.000000	0.000000	1.000000	0.000003	0.000000	-33.000000	34.000000	-0.000756	88.001122	-27.000000	40.000263
pad_0277		0	0x00201	1424.000000	0.000000	3058.000000	0.000028	1.000000	0.000000	1.000000	0.000003	0.000000	-33.000000	34.000000	-0.000728	88.001122	-26.000000	40.000263
pad_0278		0	0x00201	540.000000	0.000000	1481.000000	0.000027	1.000000	-0.000006	0.974370	0.000003	-0.224951	-32.976944	33.950081	-0.000729	88.001106	-26.086798	39.653675
pad_0279		0	0x00201	589.000000	88.000000	1474.000000	0.000027	1.000000	-0.000006	0.974370	0.000003	-0.224951	-33.732628	32.981976	-0.000762	89.001099	-27.286119	39.428726
pad_0280		0	0x00201	584.000000	144.000000	1462.000000	0.000048	1.000000	0.000000	1.000000	0.000004	0.000000	-56.000000	56.000000	-0.002112	255.003265	-44.000000	68.001022
pad_0281		0	0x00201	573.000000	211.000000	1459.000000	0.000068	1.000000	0.000000	1.000000	0.000006	0.000000	-59.000000	60.000000	-0.003196	380.004822	-47.000000	71.002281
pad_0282		0	0x00201	595.000000	429.000000	1462.000000	0.000067	1.000000	0.000000	1.000000	0.000008	0.000000	-56.000000	56.000000	-0.003015	361.004486	-45.000000	67.002892
pad_0283		0	0x00201	573.000000	319.000000	1459.000000	0.000064	1.000000	0.000000	1.000000	0.000006	0.000000	-59.000000	60.000000	-0.003008	361.004547	-47.000000	71.002167
pad_0284		0	0x00201	573.000000	532.000000	1459.000000	0.000064	1.000000	0.000000	1.000000	0.000006	0.000000	-59.000000	60.000000	-0.003008	361.004547	-47.000000	71.002167
pad_0285		0	0x00201	573.000000	617.000000	1459.000000	0.000044	1.000000	0.000000	1.000000	0.000004	0.000000	-59.000000	60.000000	-0.002068	245.003128	-47.000000	71.000977
pad_0286		0	0x00201	816.000000	0.000000	1255.000000	-0.000011	1.000000	0.000000	-1.000000	0.000001	0.000000	-75.000000	75.000000	-0.000748	88.000900	-68.000000	82.000092
pad_0287		0	0x00085	798.000000	-601.000000	484.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0288		0	0x00085	888.000000	-601.000000	484.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0289		0	0x00001	-1444.000000	-123.000000	1667.000000	-0.178531	0.967041	0.181547	-0.983382	-0.181547	0.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0290		0	0x01185	-517.000000	-634.000000	-376.000000	0.000000	1.000000	0.000000	0.000000	0.000000	-1.000000	-100.000000	100.000000	-100.000000	100.000000	-100.000000	100.000000
pad_0291		0	0x00201	632.000000	317.000000	1443.000000	0.000110	0.000209	-1.000000	-1.000000	-0.000020	0.000016	-24.000521	25.001619	-0.013926	0.008085	-26.000500	81.000481
pad_0292		0	0x00201	632.000000	483.000000	1443.000000	0.000110	0.000209	-1.000000	-1.000000	-0.000020	0.000016	-24.000521	25.001619	-0.013926	0.008085	-26.000500	81.000481
pad_0293		0	0x00201	632.000000	650.000000	1443.000000	0.000110	0.000209	-1.000000	-1.000000	-0.000020	0.000016	-24.000521	25.001619	-0.013926	0.008085	-26.000500	81.000481
